filename,code,Quicksort,Mergesort,Selectionsort,Insertionsort,Bubblesort,Linear search,Binary Search,Linked List,Hashmap
1431,"(function (factory, window) {
    ""use strict"";
    var hashmapUrl = {
        amd: ""./hashmap"",
        node: ""hashmap"",
        browser: ""HashMap""
    }
    if(typeof define === ""function"" && define.amd) {
        define([hashmapUrl.amd], factory);
    }
    else if (typeof exports === ""object"") {
        exports.SpatialHashMap = factory( require(hashmapUrl.node).HashMap );
    }
    else {
        window.SpatialHashMap = factory( window[hashmapUrl.browser] );
    }
}(function(HashMap) {
    ""use strict"";
    HashMap.prototype.Get = function(key) {
        var data = this.get(key);
        if(!data) {
            var data = [];
            this.set(key, data);
        }
        return data;
    }
    var Key = function(cell) {
        return cell.x + "":"" + cell.y;
    }
    var Keys = function(cells) {
        var result = [];
        for(var i = 0, len = cells.length; i < len; i++) {
            result.push(this.key(cells[i]));
        }
        return result;
    }
    var cellInArray = function(arr, item) {
        for(var i = 0, len = arr.length; i < len; i++) {
            if(arr[i].x === item.x && arr[i].y === item.y) {
                return true;
            }
        }
        return false;
    }
    var removeFromCell = function(grid, cell, obj) {
        var key = Key(cell);
        var objectsInCell = grid[key] || [];
        var index = objectsInCell.indexOf(obj);
        if(index > -1) {
            grid[key] = objectsInCell.splice(index, 1);
        }
    }
    var addToCell = function(grid, cell, obj) {
        var key = Key(cell);
        var objectsInCell = grid[key];
        if(!objectsInCell) {objectsInCell = grid[key] = [];}
        objectsInCell.push(obj);
    }
    var removeFromCells = function(grid, cells, obj) {
        for(var i = 0, len = cells.length; i < len; i++) {
            removeFromCell(grid, cells[i], obj);
        }
    }
    var addToCells = function(grid, cells, obj) {
        for(var i = 0, len = cells.length; i < len; i++) {
            addToCell(grid, cells[i], obj);
        }
    }
    var concat = function(orig, other) {
        Array.prototype.push.call(orig, other);
    }
    var sanitize = function(arr, exclude) {
        if(!(exclude instanceof Array)) {exclude = [exclude];}
        var result = [];
        for(var i = 0, len = arr.length; i < len; i++) {
            var item = arr[i];
            if(result.indexOf(item) === -1 && exclude.indexOf(item) === -1) {
                result.push(item);
            }
        }
        return result;
    }
    var removeDuplicates = function(arr) {
        var result = [];
        for(var i = 0, len = arr.length; i < len; i++) {
            var item = arr[i];
            if(result.indexOf(item) === -1) {
                result.push(item);
            }
        }
    }
    var removeDuplicateCells = function(arr) {
        var result = [];
        for(var i = 0, len = arr.length; i < len; i++) {
            var item = arr[i];
            if(!cellInArray(result, arr[i])) {
                result.push(item);
            }
        }
    }
    function SpatialHashMap(cellSize) {
        this.cellSize = cellSize;
        this.grid = {};
        this.objects = new HashMap();
        return this;
    }
    SpatialHashMap.prototype.add = function(aabb, obj) {
        var cells = this.cellsForAABB(aabb);
        addToCells(this.grid, cells, obj);
        this.objects.set(obj, {AABB: aabb, cells: cells});
        return this;
    }
    SpatialHashMap.prototype.remove = function(obj) {
        var cells = this.cellsForObject(obj);
        removeFromCells(this.grid, cells, obj);
        return this;
    }
    SpatialHashMap.prototype.moveAndResizeBy = SpatialHashMap.prototype.moveAndResize = function(diff, obj) {
        var object = this.objects.get(obj);
        var aabb = object.AABB;
        var oldCells = this.cellsForAABB(aabb);
        aabb.x += diff.x;
        aabb.y += diff.y;
        aabb.w += diff.w;
        aabb.h += diff.w;
        var newCells = this.cellsForAABB(aabb);
        var cellsToRemove = oldCells.map(function(cell) {
            return newCells.indexOf(cell) === -1;
        });
        var cellsToAdd = newCells.map(function(cell) {
            return oldCells.indexOf(cell) === -1;
        });
        removeFromCells(this.grid, cellsToRemove, obj);
        addToCells(this.grid, cellsToAdd, obj);
        object.cells = newCells;
        return this;
    }
    SpatialHashMap.prototype.moveAndResizeTo = function(newAABB, obj) {
        var oldAABB = this.getAABB(obj);
        var diff = {x: newAABB.x - oldAABB.x,  y: newAABB.y - oldAABB.y,  w: newAABB.w - oldAABB.w,  h: newAABB.h - oldAABB.h};
        this.moveAndResizeBy(diff, obj);
        return this;
    }
    SpatialHashMap.prototype.resizeBy = function(diff, obj) {
        diff .x = 0;
        diff.y = 0;
        this.moveAndResizeBy(diff, obj);
        return this;
    }
    SpatialHashMap.prototype.resizeTo = function(newSize, obj) {
        var aabb = this.getAABB(obj);
        var diff = {x: 0, y: 0,  w: newSize.w - aabb.w,  h: newSize.h - aabb.h};
        this.moveAndResizeBy(diff, obj);
        return this;
    }
    SpatialHashMap.prototype.moveBy = SpatialHashMap.prototype.move = function(diff, obj) {
        diff.w = 0;
        diff.h = 0;
        this.moveAndResizeBy(diff, obj);
        return this;
    }
    SpatialHashMap.prototype.moveTo = function(newPos, obj) {
        var aabb = this.getAABB(obj);
        var diff = {x: newPos.x - aabb.x,   y: newPos.y - aabb.y,  w: 0,  h: 0};
        this.moveAndResizeBy(diff, obj);
        return this;
    }
    SpatialHashMap.prototype.getAABB = function(obj) {
        return this.objects.get(obj).AABB;
    }
    SpatialHashMap.prototype.getAABBs = function(objs) {
        var aabbs = [];
        for(var i = 0, len = objs.length; i < len; i++) {
            aabbs.push(this.getAABB(objs[i]));
        }
        return aabbs;
    }
    SpatialHashMap.prototype.cellForVector = function(vec) {
        var cellSize = this.cellSize;
        var x = Math.floor(vec.x / cellSize);
        var y = Math.floor(vec.y / cellSize);
        return {x:x, y:y};
    }
    SpatialHashMap.prototype.cellsForAABB = function(aabb) {
        var cellSize = this.cellSize;
        var Xmin = Math.floor(aabb.x / cellSize);
        var Xmax = Math.ceil((aabb.x + aabb.w) / cellSize);
        var Ymin = Math.floor(aabb.y / cellSize);
        var Ymax = Math.ceil((aabb.y + aabb.h) / cellSize);
        var cells = [];
        for(var x = Xmin; x < Xmax; x++) {
            for(var y = Ymin; y < Ymax; y++) {
                cells.push({x:x, y:y});
            }
        }
        return cells;
    }
    SpatialHashMap.prototype.cellsForAABBs = function(aabbs, raw) {
        var cells = [];
        for(var i = 0, len = aabbs.length; i < len; i++) {
            concat(cells, this.cellsForAABB(aabbs[i]));
        }
        return raw ? cells : removeDuplicateCells(cells);
    }
    SpatialHashMap.prototype.cellsForObject = function(obj) {
        return this.objects.get(obj).cells;
    }
    SpatialHashMap.prototype.cellsForObjects = function(objs, raw) {
        var cells = [];
        for(var i = 0, len = objs.length; i < len; i++) {
            concat(cells, this.cellsForObject(objs[i]));
        }
        return raw ? cells : removeDuplicateCells(cells);
    }
    SpatialHashMap.prototype.objectsForCell = function(cell) {
        return this.grid.Get(cell);
    }
    SpatialHashMap.prototype.objectsForCells = function(cells, raw) {
        var objects = [];
        for(var i = 0, len = cells.length; i < len; i++) {
            concat(objects, this.grid.Get(cells[i]));
        }
        return raw ? objects : removeDuplicates(objects);
    }
    SpatialHashMap.prototype.objectsForObject = function(obj, raw) {
        var cells = this.cellsForObject(obj);
        var objects = this.objectsForCells(cells, true);
        return raw ? objects : sanitize(objects, obj);
    }
    SpatialHashMap.prototype.objectsForObjects = function(objs, raw) {
        var cells = this.cellsForObjects(objs);
        var objects = this.objectsForCells(cells, true);
        return raw ? objects : sanitize(objects, objs);
    }
    SpatialHashMap.prototype.objectsForAABB = function(aabb, raw) {
        var cells = this.cellsForAABB(aabb);
        return this.objectsForCells(cells, raw);
    }
    SpatialHashMap.prototype.objectsForAABBs = function(aabbs, raw) {
        var cells = this.cellsForAABBs(aabbs, raw);
        return this.objectsForCells(cells, raw);
    }
    SpatialHashMap.prototype.AABBsForCell = function(cell) {
        var objects = this.objectsForCell(cell);
        return this.getAABBs(objects);
    }
    SpatialHashMap.prototype.AABBsForCells = function(cells, raw) {
        var objects = this.objectsForCells(cells, raw);
        return this.getAABBs(objects);
    }
    SpatialHashMap.prototype.AABBsForObject = function(obj, raw) {
        var cells = this.cellsForObject(obj, raw);
        return this.AABBsForCells(cells, raw);
    }
    SpatialHashMap.prototype.AABBsForObjects = function(objs, raw) {
        var cells = this.cellsForObjects(objs, raw);
        return this.AABBsForCells(cells, raw);
    }
    SpatialHashMap.prototype.AABBsForAABB = function(aabb, raw) {
        var cells = this.cellsForAABB(aabb, raw);
        return this.AABBsForCells(cells, raw);
    }
    SpatialHashMap.prototype.AABBsForAABBs = function(aabbs, raw) {
        var cells = this.cellsForAABBs(aabbs, raw);
        return this.AABBsForCells(cells, raw);
    }
    return SpatialHashMap;
}, window));",0,0,0,0,0,0,0,0,0
1432,"from collections import MutableMapping
class MapBase(MutableMapping):
    class _Item:
        __slots__ = '_key', '_value'
        def __init__(self, k, v):
            self._key = k
            self._value = v
        def __eq__(self, other):
            return self._key == other._key
        def __ne__(self, other):
            return not(self == other)
        def __lt__(self, other):
            return self._key < other._key",0,0,0,0,0,0,0,0,0
1433,"class MultiMap:
    _MapType = dict         
    def __init__(self):
        self._map = self._MapType()
        self._n = 0
    def __len__(self):
        return self._n
    def __iter__(self):
        for k,secondary in self._map.items():
            for v in secondary:
                yield (k,v)
    def add(self, k, v):
        container = self._map.setdefault(k, [])
        container.append(v)
        self._n += 1
    def pop(self, k):
        secondary = self._map[k]
        v = secondary.pop()
        if len(secondary) == 0:
            del self._map[k]
        self._n -= 1
        return (k,v)
    def find(self, k):
        secondary = self._map[k]
        return (k, secondary[0])
    def find_all(self, k):
        secondary = self._map.get(k, [])
        for v in secondary:
            yield (k,v)",0,0,0,0,0,0,0,0,0
1434,"package answers.map;
import lombok.AllArgsConstructor;
import lombok.ToString;
@ToString(of = ""buckets"")
@AllArgsConstructor
class MyHashMap<K, V> implements MyMap<K, V> {
    private Buckets<K, V> buckets;
    private static final double LOAD_FACTOR = 0.75;
    MyHashMap() {
        this.buckets = Buckets.of();
    }
    public void put(K key, V value) {
        if (loadFactorExceeded()) {
            resize();
        }
        buckets.insert(key, value);
    }
    public V get(K key) {
        return buckets.get(key);
    }
    public long size() {
        return buckets.countElementsInBuckets();
    }
    private void resize() {
        buckets = buckets.withDoubledBucketsCount();
    }
    private boolean loadFactorExceeded() {
        return buckets.loadFactorExceeded(LOAD_FACTOR);
    }
}",0,0,0,0,0,0,0,0,0
1435,"package edu.luc.cs271.myhashmap;
import java.util.*;
public class MyHashMap<K, V> implements Map<K, V> {
  private static final int DEFAULT_TABLE_SIZE = 11;  
  private List<List<Entry<K, V>>> table;
  public MyHashMap() {
    this(DEFAULT_TABLE_SIZE);
  }
  public MyHashMap(final int tableSize) {
    table = new ArrayList<>(tableSize);
    for (var i = 0; i < tableSize; i += 1) {
      table.add(new LinkedList<>());
    }
  }
  @Override
  public int size() {
    int result = 0;
    return result;
  }
  @Override
  public boolean isEmpty() {
    return size() == 0;
  }
  @Override
  public boolean containsKey(final Object key) {
    final int index = calculateIndex(key);
    return false;
  }
  @Override
  public boolean containsValue(final Object value) {
    return false;
  }
  @Override
  public V get(final Object key) {
    final int index = calculateIndex(key);
    return null;
  }
  @Override
  public V put(final K key, final V value) {
    final int index = calculateIndex(key);
    return null;
  }
  @Override
  public V remove(final Object key) {
    final int index = calculateIndex(key);
    final var iter = table.get(index).iterator();
    while (iter.hasNext()) {
      final var entry = iter.next();
      if (entry.getKey().equals(key)) {
        final var oldValue = entry.getValue();
        iter.remove();
        return oldValue;
      }
    }
    return null;
  }
  @Override
  public void putAll(final Map<? extends K, ? extends V> m) {
  }
  @Override
  public void clear() {
  }
  @Override
  public Set<K> keySet() {
    final Set<K> result = new HashSet<>();
    return Collections.unmodifiableSet(result);
  }
  @Override
  public Collection<V> values() {
    final List<V> result = new LinkedList<>();
    return Collections.unmodifiableCollection(result);
  }
  @Override
  public Set<Entry<K, V>> entrySet() {
    final Set<Entry<K, V>> result = new HashSet<>();
    return Collections.unmodifiableSet(result);
  }
  @Override
  public String toString() {
    return """";
  }
  public boolean equals(final Object that) {
    if (this == that) {
      return true;
    } else if (!(that instanceof Map)) {
      return false;
    } else {
      return false;
    }
  }
  private int calculateIndex(final Object key) {
    return Math.floorMod(key.hashCode(), table.size());
  }
}",0,0,0,0,0,0,0,0,0
1436,"package com.manish.hashmap;
import java.util.Arrays;
public class MyHashMap {
    public static void main(String args[]){
        HashMap hashMap = new HashMap(2);
        hashMap.put(""Jan"", ""January"");
        hashMap.put(""Feb"", ""Febuary1"");
        hashMap.put(""Feb"", ""February2""); 
        hashMap.put(""Mar"", ""March"");
        hashMap.put(""Apr"", ""April"");
        hashMap.delete(""Jan"");
        hashMap.delete(""Feb"");
        System.out.println(hashMap);
        System.out.println(""value of jan ""+hashMap.get(""Jan""));
        System.out.println(""value of feb ""+hashMap.get(""Feb""));
    }
}
class HashMap{
   static class Entry{
        String key;
        String value;
        Entry next=null;
        Entry(String key,String value){
            this.key=key;
            this.value=value;
        }
        @Override
        public String toString() {
            return ""Entry{"" +
                    ""key='"" + key + '\'' +
                    "", value='"" + value + '\'' +
                    "", next="" + next +
                    '}';
        }
    }
    private Entry entry;
    int BUCKET_SIZE=4;
    Entry []bucket;
    HashMap(int size){
         this.BUCKET_SIZE=size;
         bucket = new Entry[size];
    }
    public String get(String key){
        int hash= key.length()%BUCKET_SIZE;
        Entry entry = bucket[hash];
        if(entry==null){
            return ""0"";
        }else{
            while(entry!=null){
                if(entry.key.equalsIgnoreCase(key)){
                    return entry.value;
                }
                entry = entry.next;
            }
        }
    return ""0"";
    }
    public void put(String key,String value){
        boolean found= false;
        if(key!=null){
            int hash= key.length()%BUCKET_SIZE;
            Entry entry = bucket[hash];
            if(entry==null){
                entry = new Entry(key,value);
                bucket[hash]=entry; 
            }else{
                Entry cur = entry;
                while (cur!=null){
                        if(cur.key.equalsIgnoreCase(key)){
                            cur.value= value;
                            return;
                        }
                        cur = cur.next;
                }
                    cur= new Entry(key,value);
            }
        }
    }
    public void delete(String key){
        if(key!=null){
            int hash = key.length()%BUCKET_SIZE;
            Entry entry= bucket[hash];
            if(bucket==null){
                System.out.println(""No such key"");
                return;
            }
            Entry prev = entry;
            Entry cur = entry;
            while(cur!=null){
                if(cur.next==null){
                }
                if(cur.key.equalsIgnoreCase(key)){
                    prev.next= cur.next;
                    cur = null;
                    return;
                }else{
                    prev = cur;
                    cur = cur.next;
                }
            }
        }
    }
    @Override
    public String toString() {
        return ""MyHashMap{"" +
                ""bucket="" + Arrays.toString(bucket) +
                '}';
    }
}",0,0,0,0,0,1,0,0,1
1437,"from Entry import Entry
from LinkedList import SingleEntryLinkedList
DEFAULT_MAXIMUM_LOAD_FACTOR = 0.75
DEFAULT_MAXIMUM_UNLOAD_FACTOR = 0.1
MAXIMUM_CAPACITY = 1 << 30
class MyHashMap(object):
    DEFAULT_INITIAL_CAPACITY = 4
    def __init__(self, capacity=DEFAULT_INITIAL_CAPACITY, load_factor=DEFAULT_MAXIMUM_LOAD_FACTOR):
        if capacity > MAXIMUM_CAPACITY:
            self.capacity = MAXIMUM_CAPACITY
        else:
            self.capacity = self.trim_power_of2(capacity)
        self.thresholdLoadFactor = load_factor
        self.thresholdUnloadFactor = DEFAULT_MAXIMUM_UNLOAD_FACTOR
        self.size = 0
        self.table = [SingleEntryLinkedList() for i in range(capacity)]
    def trim_power_of2(self, initial_capacity):  
        capacity = 1
        while capacity < initial_capacity:
            capacity <<= 1
        return capacity
    def hash_code(self, key):
        hash = 0
        for char in str(key):
            hash += ord(char)
        return hash % self.capacity
    def clear(self):
        self.size = 0
        self.remove_entries()
    def remove_entries(self):
        for entry_list in self.table:
            if entry_list.list_length != 0:
                entry_list.head = None
    def contains_key(self, key):
        index = self.hash_code(key)
        if self.table[index].list_length != 0:
            return self.table[index].unordered_search_key(key)
    def contains_value(self, value):
        for entry_list in self.table:
            if entry_list.list_length != 0:
                if entry_list.unordered_search_value(value):
                    return True
        return False
    def get(self, key):  
        if key is not None:
            index = int(self.hash_code(key))
            if self.table is not None:
                if self.table[index].list_length != 0:
                    return self.table[index].unordered_search_get_entry_by_key(key)
        return None
    def put(self, key, value):  
        index = int(self.hash_code(key))
        if (self.get(key) is not None) & (self.table[index].list_length != 0):  
            if self.table[index].unordered_search_key(key):
                return self.table[index].override_list_item(Entry(key, value))
        self.table[index].add_list_item(Entry(key, value))
        self.size = + 1
        if self.size + 1 >= self.capacity * self.thresholdLoadFactor:  
            if self.capacity == MAXIMUM_CAPACITY:
                RuntimeError(""Exceeding maximum capacity"")
            self.resize()
        return None
    def entry_set(self):  
        e_set = set()
        for entry_list in self.table:
            current_node = entry_list.head
            while current_node is not None:
                e_set.add(current_node.data)
                current_node = current_node.next
        return e_set
    def resize(self):
        do_resize = False
        if self.size / self.capacity > self.thresholdLoadFactor:
            self.capacity = self.capacity * 2
            self.thresholdLoadFactor = self.capacity * 0.75
            do_resize = True
        if self.size / self.capacity < self.thresholdUnloadFactor:
            self.capacity = self.capacity / 2
            self.thresholdLoadFactor = self.capacity * 0.75
            do_resize = True
        if do_resize:
            entry_set_old_table = self.entry_set()
            self.table = [SingleEntryLinkedList() for i in range(int(self.capacity))]
            for entry in entry_set_old_table:
                self.put(entry.key, entry.val)
    def is_empty(self):  
        return self.size == 0
    def key_set(self):  
        k_set = set()
        for entry in self.entry_set():
            k_set.add(entry.key)
        return k_set
    def map_copy(self, map_to_copy):  
        m_set = map_to_copy.entry_set()
        for entry in m_set:
            self.put(entry.key, entry.val)
    def remove(self, key):  
        index = self.hash_code(key)
        last_entry = self.table[index].head
        while last_entry.data.key != key:
            last_entry = last_entry.next
        old_value = last_entry.data.val
        last_entry.data = None
        self.size -= 1
        if self.size + 1 <= self.capacity * self.thresholdUnloadFactor:
            self.resize()
        return old_value
    def value_set(self):  
        v_list = set()
        for entry in self.entry_set():
            v_list.add(entry.val)
        return v_list
    def print_map(self):
        for entry_list in self.table:
            entry_list.output_list()
    def generator(self):
        for index in range(-1, len(self.table) - 1, 1):
            yield self.table[index]",0,0,0,0,0,0,0,0,1
1438,"import java.util.ArrayList;
import java.util.List;
public class MyHashMapImpl<K,V> implements MyHashMap<K, V> {
	private int numBuckets;
	private List<MyHashMap.Bucket<K, V>> list;
	private int size=0;
	MyHashMapImpl(int numBuckets)
	{
		list=new ArrayList<MyHashMap.Bucket<K, V>>();
		MyHashMap.Bucket<K,V> bucket;
		for(int i=0;i<numBuckets;i++)
			{
				bucket=new BucketImpl();
				list.add(bucket);
			}
		this.numBuckets=numBuckets;
	}
	@Override
	public V get(K key) {
		int i=translate(key.hashCode(),numBuckets);
		MyHashMap.Bucket<K,V> bucket=list.get(i);
		for(MyHashMap.Entry<K, V> entry:bucket.getEntries())
		{
			if(entry.getKey().equals(key))
				return entry.getValue();
		}
		return null;
	}
	@Override
	public V put(K key, V value) {
		int i=translate(key.hashCode(),numBuckets);
		MyHashMap.Bucket<K,V> bucket=list.get(i);
		for(MyHashMap.Entry<K, V> entry:bucket.getEntries())
		{
			if(entry.getKey().equals(key))
				{
					V val=((EntryImpl)entry).v;
					((BucketImpl)bucket).list2.remove(entry);
					((EntryImpl)entry).v=value;
					((BucketImpl)bucket).list2.add(entry);
					return val;
				}
		}
		MyHashMap.Entry<K, V> entryy=new EntryImpl();
		((EntryImpl)entryy).k=key;
		((EntryImpl)entryy).v=value;
		((BucketImpl)bucket).list2.add(entryy);
		size++;
		return null;
	}
	@Override
	public V remove(K key) {
		int i=translate(key.hashCode(),numBuckets);
		MyHashMap.Bucket<K,V> bucket=list.get(i);
		for(MyHashMap.Entry<K, V> entry:bucket.getEntries())
		{
			if(entry.getKey()==key)
			{
				V val=((EntryImpl)entry).v;
				((BucketImpl)bucket).list2.remove(entry);
				size--;
				return val;
			}
		}
		return null;
	}
	@Override
	public int size() {
		return size;
	}
	@Override
	public List<? extends MyHashMap.Bucket<K, V>> getBuckets() {
		return list;
	}
	public int translate(int hashCode, int size) {
		return Math.abs(hashCode) % size;
	}
	public class EntryImpl implements MyHashMap.Entry<K, V>
	{
		K k;
		V v;
		@Override
		public K getKey() {
			return k;
		}
		@Override
		public V getValue() {
			return v;
		}
	}
	public class BucketImpl implements MyHashMap.Bucket<K, V>
	{
		private List<MyHashMap.Entry<K, V>> list2=new ArrayList<MyHashMap.Entry<K, V>>();
		@Override
		public List<? extends MyHashMap.Entry<K, V>> getEntries() {
			return list2;
		}
	}
}",0,0,0,0,0,1,0,0,1
1439,"class HashTable:
    def __init__(self):
        self.size = 8
        self.map = [None]*self.size
    def _get_hash(self,key):
        hashed = 0
        for char in str(key):
            hashed = hashed + ord(char)
        return hashed % self.size
    def add(self,key,value):
        hash_address = self._get_hash(key)
        key_value = [key,value]
        if self.map[hash_address] is None:
            self.map[hash_address] = list([key_value])
            return True
        else:
            for pairs in self.map[hash_address]:
                if pairs[0] == key:
                    pairs[1] = value
                    return True
            self.map[hash_address].append(key_value)
            return True
    def get(self,key):
        hash_address = self._get_hash(key)
        if self.map[hash_address] is not None:
            for pairs in self.map[hash_address]:
                if pairs[0] == key:
                    return pairs[1]
        return None
    def getOne(self,key):
        hash_address = self._get_hash(key)
        for i in range(0,len(self.map[hash_address])):
            if self.map[hash_address][i][0] == key:
                return self.map[hash_address][i][1]
        return None
    def delete(self,key):
        hash_address = self._get_hash(key)
        if self.map[hash_address] is not None:
            for i in range(0,len(self.map[hash_address])):
                if self.map[hash_address][i][0] == key:
                    self.map[hash_address].pop(i)
                    return True
    def keys(self):
        ArrayKeys =[]
        for i in range(0,len(self.map)):
            if(self.map[i]):
                ArrayKeys.append(self.map[i][0][0])
        print(ArrayKeys)
    def print(self):
        for eachItem in self.map:
            if eachItem is not None:
                print(str(eachItem))
myFirstHash = HashTable()
myFirstHash.add(""shahid"",""1234"")
myFirstHash.add(""hsahid"",""abcdefgh"")
myFirstHash.add(""abc"",""32143"")
myFirstHash.print()
myFirstHash.keys()
print(myFirstHash.map)
print(""With get"",myFirstHash.get(""shahid""))",0,0,0,0,0,1,0,0,1
1440,"class HashTable:
    def __init__(self):
        self.size = 8
        self.map = [None]*self.size
    def _get_hash(self,key):
        hashed = 0
        for char in str(key):
            hashed = hashed + ord(char)
        return hashed % self.size
    def add(self,key,value):
        hash_address = self._get_hash(key)
        key_value = [key,value]
        if self.map[hash_address] is None:
            self.map[hash_address] = list([key_value])
            return True
        else:
            for pairs in self.map[hash_address]:
                if pairs[0] == key:
                    pairs[1] = value
                    return True
            self.map[hash_address].append(key_value)
            return True
    def get(self,key):
        hash_address = self._get_hash(key)
        if self.map[hash_address] is not None:
            for pairs in self.map[hash_address]:
                if pairs[0] == key:
                    return pairs[1]
        return None
    def getOne(self,key):
        hash_address = self._get_hash(key)
        for i in range(0,len(self.map[hash_address])):
            if self.map[hash_address][i][0] == key:
                return self.map[hash_address][i][1]
        return None
    def delete(self,key):
        hash_address = self._get_hash(key)
        if self.map[hash_address] is not None:
            for i in range(0,len(self.map[hash_address])):
                if self.map[hash_address][i][0] == key:
                    self.map[hash_address].pop(i)
                    return True
    def keys(self):
        ArrayKeys =[]
        for i in range(0,len(self.map)):
            if(self.map[i]):
                ArrayKeys.append(self.map[i][0][0])
        print(ArrayKeys)
    def print(self):
        for eachItem in self.map:
            if eachItem is not None:
                print(str(eachItem))
myFirstHash = HashTable()
myFirstHash.add(""shahid"",""1234"")
myFirstHash.add(""hsahid"",""abcdefgh"")
myFirstHash.add(""abc"",""32143"")
myFirstHash.print()
myFirstHash.keys()
print(myFirstHash.map)
print(""With get"",myFirstHash.get(""shahid""))",0,0,0,0,0,1,0,0,1
1441,"from Ds.Maps_Dictionaries.HashMapBase import HashMapBase
class ProbeHashMap(HashMapBase):
    _AVAIL = object()
    def _is_available(self, j):
        return self._table[j] is None or self._table[j] is ProbeHashMap._AVAIL
    def _find_slot(self, j, k):
        firstAvail = None
        while True:
            if self._is_available(j):
                if firstAvail is None:
                    firstAvail = j                  
                if self._table[j] is None:
                    return (False, firstAvail)      
            elif k == self._table[j]._key:
                return (True, j)                    
            j = (j+1) % len(self._table)            
    def _bucket_getitem(self, j, k):
        found, s = self._find_slot(j, k)
        if not found:
            raise KeyError('Key Error: ' + repr(k)) 
        return self._table[s]._value
    def _bucket_setitem(self, j, k, v):
        found , s = self._find_slot(j, k)
        if not found:
            self._table[s] = self._Item(k,v)        
            self._n += 1                            
        else:
            self._table[s]._value = v               
    def _bucket_delitem(self, j, k):
        found, s = self._find_slot(j, k)
        if not found:
             raise KeyError('Key Error: ' + repr(k))
        self._table[s] == ProbeHashMap._AVAIL       
    def __iter__(self):
        for j in range(len(self._table)):
            if not self._is_available(j):
                yield self._table[j]._key",0,0,0,0,0,0,0,0,0
1442,"from hash_stats import HashStats
class RoboHash:
    """"""Initializes RoboHash
    array_size -- the size of the table to start with, will double when reaching storage_threshold
    storage_threshold -- the ratio of hashed items to buckets. Array will double when threshold is exceeded
    """"""
    def __init__(self, array_size=1117, storage_threshold=0.7):
        self.storage_threshold = storage_threshold
        self.array_size = array_size
        self.storage = [None for _ in range(array_size)]
        self.stats = HashStats()
    def get_stats(self):
        return self.stats
    """""" inserts a value into the hashtable
    key -- the key to be used to retrieve the value
    value -- the value associated with the key
    """"""
    def insert(self, key, value):
        self.stats.increment_count()
        self.__resize_if_needed()
        idx = self.__hash(key)
        while True:
            item = self.storage[idx]
            if item is None:
                self.storage[idx] = (key, value)
                break
            elif item[0] == key:
                self.storage[idx] = (key, value)
                break
            else:
                self.stats.increment_collisions()
                if idx == self.array_size - 1:
                    idx = 0
                else:
                    idx += 1
    """""" retrieves an item from the hashtable with the specified key """"""
    def get(self, key):
        idx = self.__hash(key)
        self.stats.increment_requests()
        while True:
            item = self.storage[idx]
            self.stats.increment_seeks()
            if item is None:
                return None
            elif item[0] == key:
                return item[1]
            else:
                if idx == self.array_size - 1:
                    idx = 0
                else:
                    idx += 1
    def __hash(self, key):
        return hash(key) % self.array_size
    def get_hash(self, key):
        return self.__hash(key)
    def __resize_if_needed(self):
        if (self.stats.count / self.array_size) > self.storage_threshold:
            self.__resize()
    def __resize(self):
        new_size = (self.array_size * 2) + 1
        new_hash = RoboHash(new_size)
        self.stats.increment_resizes()
        for item in self.storage:
            if item is not None:
                new_hash.insert(item[0], item[1])
        self.storage = new_hash.storage
        self.array_size = new_size
    def pretty_print(self):
        for i in range(0, self.array_size):
            item = self.storage[i]
            if item is not None:
                print(""["" + str(i) + ""] Key: "" + str(item[0]) + "" Value: "" + str(item[1]))",0,0,0,0,0,1,0,0,1
